pos_ref,pos,eg_rpm,gb_rpm
217,225,1714,0
216,225,1714,0
215,225,1678,0
215,225,1750,0
214,224,1678,0
214,224,1678,0
213,223,1714,0
213,223,1750,0
212,223,1750,0
212,222,1714,0
211,222,1821,0
210,221,1714,0
210,221,1678,0
209,220,1678,0
209,220,1678,0
208,219,1642,0
207,218,1642,0
207,218,1714,0
206,218,1750,0
206,217,1714,0
205,216,1714,0
204,216,1785,0
204,215,1750,0
203,215,1785,0
203,214,1964,0
202,213,1750,0
201,213,1714,0
201,212,1678,0
200,212,1821,0
200,211,1678,0
199,211,1678,0
198,210,1785,0
198,210,1714,0
197,209,1678,0
197,208,1678,0
196,208,2071,0
196,207,1750,0
195,207,1714,0
195,206,1750,0
194,205,1785,0
193,205,1750,0
193,205,1785,0
192,204,2535,0
192,204,1928,0
191,203,1928,0
191,202,2178,0
190,202,2214,0
190,201,2071,0
189,200,2821,0
189,200,2178,0
188,200,2285,0
188,199,3428,0
188,199,2571,0
187,198,3142,0
187,197,3142,0
186,197,2571,0
186,196,2821,0
186,196,3321,0
185,196,2928,0
185,195,3928,0
185,195,4500,0
184,194,2821,0
184,194,4285,0
184,193,3678,0
183,193,3285,0
